649458694535708676	None	None	None
657591314041708544	None	None	None
654466463894519808	-16.7642886	145.6676844	1758_7816
649851865337851904	None	None	None
660094478364106753	None	None	None
652613678618005504	None	None	None
651657311338020864	None	None	None
649986973411745792	None	None	None
649991073452945408	None	None	None
651255237932675072	None	None	None
651156437154922496	-33.8674869	151.2069902	1347_7949
658888241551122436	None	None	None
654771469948358657	None	None	None
656366675625930752	None	None	None
653878018553810944	None	None	None
658963051048214528	None	None	None
660080587240116225	31.9685988	-99.9018131	2927_1922
657607832595005440	None	None	None
651401965990244352	None	None	None
650943525895409664	-27.4710107	153.0234489	1501_7993
655832079310155776	None	None	None
655862883968913408	None	None	None
651741730446942208	46.8796822	-110.3625658	3285_1671
649919021823979520	None	None	None
657913363213606912	None	None	None
651403324101644288	None	None	None
658728868744835072	-33.8674869	151.2069902	1347_7949
651388171201216512	None	None	None
656189101939544064	None	None	None
658629694347198464	None	None	None
651420243689111552	None	None	None
660075150310699008	38.8799697	-77.1067698	3093_2469
659605811203821568	None	None	None
649661585145901056	41.5623209	-72.6506488	3157_2576
651036181682126848	None	None	None
659047601908666368	29.8377457	78.6871069	2876_6208
655030768767541250	None	None	None
654376002257162240	None	None	None
655876194504691712	None	None	None
655963612125593600	None	None	None
656439700060770304	None	None	None
658606414030635008	None	None	None
658505974827917312	-33.9838663	18.5552215	1344_4765
659746028036358144	None	None	None
654263393466077185	None	None	None
650229942429478912	-33.8674869	151.2069902	1347_7949
649582360879628293	None	None	None
659239098390061056	None	None	None
649612171337408512	None	None	None
656447157831127040	53.4807593	-2.2426305	3444_4266
651004650305490944	36.8507689	-76.2858726	3044_2489
650926018040086528	53.3498053	-6.2603097	3440_4170
660231690196008960	None	None	None
651834725041053697	None	None	None
649597248565870593	None	None	None
660130193156124676	34.0259216	-118.7797571	2977_1469
659537804041388033	None	None	None
659709934695792640	43.6204946	-79.5131983	3207_2412
659375921204334592	None	None	None
656835598041391104	None	None	None
651152707533733888	None	None	None
657447618105253888	None	None	None
654055985514967040	None	None	None
659400179720855556	35.5445151	-82.6967523	3013_2335
650897214219227137	-33.8674869	151.2069902	1347_7949
659428482284326912	37.7128023	-77.506593	3065_2460
656716890568392704	None	None	None
657209567541985280	None	None	None
655381394525429760	53.544389	-113.4909267	3445_1596
658581665158066176	-33.8674869	151.2069902	1347_7949
649411380685049856	None	None	None
653508670681018368	-33.8674869	151.2069902	1347_7949
654325212180189184	45.6387281	-122.6614861	3255_1376
657141270675083264	None	None	None
653961045397139456	None	None	None
660049113996767232	None	None	None
652490002060955648	None	None	None
654719249416523777	None	None	None
654225001961275393	51.5073509	-0.1277583	3396_4317
659643965310951424	None	None	None
654979152618102784	-26.0254685	28.00397	1535_4992
649839429461364736	None	None	None
656524688437415936	51.5904752	-0.1034005	3398_4318
654220273433092096	None	None	None
660187476921724928	34.0259216	-118.7797571	2977_1469
658655707001171968	None	None	None
656715948976508928	-25.7445293	28.194247	1542_4997
654801093180829696	None	None	None
654973811176165377	54.5259614	15.2551187	3469_4686
658503858281275392	None	None	None
654879461641474049	None	None	None
659008792215080960	None	None	None
652996154020392960	None	None	None
657552925699342336	38.8799697	-77.1067698	3093_2469
659407573607542784	None	None	None
652170607660920832	None	None	None
651232100646055938	35.86166	104.195397	3021_6821
651103997366022150	None	None	None
658912634201337856	52.6680204	-8.6304975	3424_4113
656554819583418368	None	None	None
660542519210475521	None	None	None
657171882853158912	None	None	None
655997348678504448	None	None	None
653539462325096448	None	None	None
652650697431883776	None	None	None
658518686240628736	None	None	None
654536406090579968	None	None	None
650743690688897028	None	None	None
654532544449245184	None	None	None
