656945354374447104	40.1164204	-88.2433829	3123_2202
656950475628093440	37.0289675	-88.3628599	3049_2199
656786519315894272	47.1211331	-88.5694182	3291_2194
656776007970492416	16.4023332	120.5960071	2554_7214
656748657828605952	-26.1465609	27.8399346	1532_4988
656909552261009408	None	None	None
656917091631636480	51.5073509	-0.1277583	3396_4317
656919066347573248	37.983917	23.7293599	3072_4890
656910292144824320	51.5073509	-0.1277583	3396_4317
656910125270179840	40.723301	-74.0029883	3137_2544
656936799219109888	32.7764749	-79.9310512	2947_2402
656930598271983616	43.1904709	-112.3449773	3197_1624
656937670627622912	-36.8484597	174.7633315	1276_8514
656982250903334912	34.1014873	-84.5193754	2978_2292
656982088596500480	40.2671941	-86.1349019	3126_2253
656971881094868992	34.1014873	-84.5193754	2978_2292
656979137056391168	41.8133651	-87.8181128	3164_2212
656674587829121025	10.412129	123.986149	2410_7296
656681193077800960	37.5933918	-122.0438298	3062_1391
656811687148847104	31.8848809	-97.0733361	2925_1990
656802507436392449	48.2081743	16.3738189	3317_4713
656803374474530816	31.9497098	-110.9103232	2927_1658
656813394985689088	42.8864468	-78.8783689	3189_2427
656695862400282624	40.3083672	-88.1558785	3127_2204
656882248520626176	33.4389651	-112.3410524	2963_1624
656890958496206848	40.7045116	-74.0142757	3137_2544
656840885003382785	37.983917	23.7293599	3072_4890
656837949061992449	37.983917	23.7293599	3072_4890
656841992111001600	46.23824	-63.1310704	3270_2805
656840383842775040	46.9279579	-84.605911	3286_2289
656846998079827968	33.6839473	-117.7946942	2968_1493
656843177752702976	37.983917	23.7293599	3072_4890
656793720675790848	45.5016889	-73.567256	3252_2554
656852313777172480	37.983917	23.7293599	3072_4890
656641803408547840	31.299063	-85.3443778	2911_2272
656906398786301953	36.3136201	-121.3541631	3032_1408
656894521666621440	37.983917	23.7293599	3072_4890
656901240379613184	51.5131374	-0.1293331	3396_4317
656903044211331072	51.510478	-0.1300343	3396_4317
656896110364094469	30.2240897	-92.0198427	2885_2112
656907194282168320	33.7762914	-86.6381141	2971_2241
656903671784067072	46.9965144	-120.5478474	3288_1427
656699294670413824	-25.9575281	28.1210458	1537_4995
656697550783705088	-25.9991795	28.1262927	1536_4995
656759821614473216	36.3136201	-121.3541631	3032_1408
656955005144985600	34.1014873	-84.5193754	2978_2292
656961270671761408	40.1164204	-88.2433829	3123_2202
656963666693099520	34.1014873	-84.5193754	2978_2292
