655594166295121920	46.1540267	-122.9076957	3268_1370
649725999328980992	43.6869519	-79.3073779	3208_2417
656863836159496192	34.0236483	-88.4126328	2977_2198
654372945628921856	31.9685988	-99.9018131	2927_1922
652566244621578241	42.3370413	-71.2092214	3176_2611
658497294627688448	43.753523	-79.437869	3210_2413
656861805323644932	34.0236483	-88.4126328	2977_2198
660202406823788547	17.385044	78.486671	2577_6204
656228345517121536	34.2130723	-84.7921627	2981_2285
655410198031433728	35.86166	104.195397	3021_6821
651818889307947008	43.712593	0.332328	3209_4328
656150473863512064	39.7092262	-84.0632685	3113_2302
651883150994378752	40.6781784	-73.9441579	3136_2545
660126417871466497	25.3016058	68.4770183	2767_5963
651816772207833088	43.6204946	-79.5131983	3207_2412
652507258404737024	43.7094283	-98.0297992	3209_1967
651439042391863300	32.7764749	-79.9310512	2947_2402
659088593059762176	34.193203	-91.8897075	2981_2115
654973647447302144	35.86166	104.195397	3021_6821
660262532104372224	40.1933767	-85.3863599	3125_2271
652863419733835776	40.4406248	-79.9958864	3131_2400
652246349174345728	61.0561111	-149.7972222	3625_725
653784181378449408	36.8524545	-121.4016021	3044_1406
652669771171794944	38.9940572	-84.7315563	3096_2286
651058269990060032	41.2306979	-73.064036	3150_2566
652121280800509956	43.7651058	-79.3157568	3210_2416
656348890904399872	32.3710596	-90.1308898	2937_2157
656550620938280960	34.1669596	-81.577357	2980_2362
660078717721513984	39.874167	-75.718056	3117_2503
652967478981582852	51.929604	1.2663819	3406_4350
654611838043185154	35.1843146	-80.807658	3004_2381
650039855087415296	26.7083984	-80.2306019	2801_2394
659538245517238272	33.3584974	-111.9842938	2961_1632
650777274317312000	37.09024	-95.712891	3050_2023
659955909913935872	43.783434	-79.288063	3211_2417
656547491450523648	25.5961607	-80.4241698	2774_2390
651623004796002304	20.3689702	86.1808976	2649_6388
650028093222989824	39.7674578	-94.846681	3114_2044
656909196567445504	39.75543	-84.0564774	3114_2303
654791968015319040	47.8209301	-122.3151313	3308_1384
653418707419443200	-34.1103646	21.2546936	1341_4830
654664565221777408	35.5778272	-98.9645311	3014_1945
651819165494349824	28.5547225	-81.106452	2845_2373
653931490292600832	36.8524545	-121.4016021	3044_1406
657635485389606912	43.5875318	-116.1936621	3206_1531
659093849969561600	28.5383355	-81.3792365	2845_2367
651839924161937408	35.7845177	-79.124997	3019_2421
651041181896474624	35.4675602	-97.5164276	3011_1980
658759330456539136	30.2240897	-92.0198427	2885_2112
651873622965903360	38.6605219	-91.0315207	3088_2135
652150087330607104	40.75839	-82.5154471	3138_2340
656455898324295680	25.2048493	55.2707828	2765_5646
652117176787312641	51.6688245	-3.0203104	3400_4248
651778432326594560	53.2205654	-6.6593079	3437_4160
649628725030420480	43.0389025	-87.9064736	3193_2210
659333129912631297	42.4387018	-71.3401284	3179_2608
650689374049320960	38.984652	-77.0947092	3096_2470
650709473288421376	43.653226	-79.3831843	3208_2415
652516265060401152	54.5259614	15.2551187	3469_4686
651461136408162305	36.4587803	-87.2385583	3035_2226
651796923851124736	61.52401	105.318756	3637_6848
651696801863434241	41.2523634	-95.9979883	3150_2016
652814595577413634	33.7489954	-84.3879824	2970_2295
651039526773637120	35.4675602	-97.5164276	3011_1980
656156766997250048	38.9071923	-77.0368707	3094_2471
650717460551876608	40.7127837	-74.0059413	3137_2544
654269437076443136	53.7608608	-98.8138763	3450_1948
653981336579911680	43.492949	-1.474841	3204_4285
651133043072106496	37.9715592	-87.5710898	3071_2218
652287758925336577	18.3807819	-65.9573872	2601_2737
659863343889448960	-29.7694486	30.7867129	1446_5059
652453976995004416	42.3370413	-71.2092214	3176_2611
656881152217718785	33.9213735	-84.3840281	2974_2295
659554857536262144	13.1362782	-59.4605768	2475_2893
657688196977831936	64.2008413	-149.4936733	3701_732
657339903189999616	36.7855543	-108.6870322	3043_1712
654009504326008832	40.7556561	-73.5876273	3138_2554
654688863114280960	43.100903	-75.232664	3194_2514
658728958872064000	40.7830603	-73.9712488	3139_2545
652101788124909568	40.75839	-82.5154471	3138_2340
657621144518922240	43.5890452	-79.6441198	3206_2409
660160592070778882	27.8397466	-82.7912134	2828_2333
651791194809368577	32.7764749	-79.9310512	2947_2402
655432407936552960	36.7417235	-88.6367154	3042_2193
649753528035057664	30.2240897	-92.0198427	2885_2112
659324180215812096	51.165691	10.451526	3388_4571
659777940612210688	25.354826	51.183884	2769_5548
655024410861162496	40.790137	-73.489148	3139_2556
660507397711097856	43.7315479	-79.7624177	3210_2406
657299400373485568	35.1229883	-89.9984281	3003_2160
651799784353857536	21.4983434	-104.9104251	2676_1802
653252422027079680	40.1447732	-84.2424449	3123_2298
654266921924341760	53.7608608	-98.8138763	3450_1948
650312049516523520	37.09024	-95.712891	3050_2023
656933767706116096	37.5407246	-77.4360481	3061_2462
656518310754959362	42.5027499	-90.6800541	3180_2144
655983731400798208	46.2856907	-119.2844621	3271_1457
652458811546963972	26.7153424	-80.0533746	2801_2399
651853895975604224	None	None	None
653993404418777088	30.3030603	-81.5830315	2887_2362
654050724767236097	43.0010681	-83.517682	3192_2316
659542039495741440	13.1362782	-59.4605768	2475_2893
656116154365181952	-22.9068467	-43.1728965	1610_3284
652058701063450624	25.7839802	-80.2014543	2779_2395
651097012830535680	25.9428707	-80.1233802	2783_2397
659095674743459840	41.4800379	-75.5774983	3156_2506
651071850601033728	26.1224386	-80.1373174	2787_2397
654271320893423616	27.0238036	74.2179326	2809_6101
651771719636549632	38.2009055	-84.8732835	3077_2283
655163158290694144	43.7844397	-88.7878678	3211_2189
660058272158740480	17.385044	78.486671	2577_6204
659881778749046784	34.2822134	-118.5506158	2983_1475
651008220211884032	43.765257	-79.248768	3210_2418
656471443706920961	21.913965	95.956223	2686_6623
652463547021029376	42.3370413	-71.2092214	3176_2611
650834792200597504	39.7151367	-78.61172	3113_2433
659425281237647361	26.4614625	-80.0728201	2795_2398
649665887994142720	61.1912745	-149.8444799	3629_724
651077588975243264	43.653226	-79.3831843	3208_2415
654514484522848256	42.1875826	-71.3064597	3173_2609
660083329388138496	45.441347	-73.6885847	3251_2551
649587583140413440	43.6204946	-79.5131983	3207_2412
649430809657634816	34.5199402	-105.8700901	2988_1779
655206674039312384	39.6846981	-104.7161502	3112_1807
656551156999548929	33.7841522	-117.8909919	2971_1491
652160458900697089	25.790654	-80.1300455	2779_2397
656192325312360448	13.0058496	7.6044752	2472_4503
651800215079403520	35.9101438	-79.0752895	3022_2422
652077970429865985	23.634501	-102.552784	2727_1859
652680343443496960	42.2771417	-71.0913748	3175_2614
655808046543843328	36.3861447	-98.177845	3033_1964
656908872985128960	35.6080627	-97.633113	3015_1977
656038833780322304	35.8073532	-81.5317604	3019_2363
654177099591249920	27.0238036	74.2179326	2809_6101
651800311779184642	38.2009055	-84.8732835	3077_2283
654693338772172800	36.1539816	-95.992775	3028_2016
655335282959454208	45.5230622	-122.6764816	3253_1376
656212238261465089	None	None	None
650578115865931776	40.7127837	-74.0059413	3137_2544
653432856929112064	-34.1103646	21.2546936	1341_4830
650582141328199680	53.9599651	-1.0872979	3455_4294
649599671011119107	61.52401	105.318756	3637_6848
654741577416355841	42.2917069	-85.5872286	3175_2266
